82000,38818,43181,18.292578,42.959849,193126388025.000000,273514093962.000000
83000,39817,43182,18.187439,42.959040,193227233105.000000,273514204477.000000
84000,40816,43183,18.081763,42.958230,193319466625.000000,273514314992.000000
85000,41807,43192,17.986109,42.954534,193417571150.000000,273515758792.000000
86000,42727,43272,17.898407,42.917919,193510030265.000000,273534004957.000000
87000,43530,43469,17.817648,42.822474,193602552770.000000,273573498552.000000
88000,44521,43478,17.734534,42.817105,193700818710.000000,273574962727.000000
89000,45498,43500,17.646458,42.799565,193846896930.000000,273577603817.000000
90000,46499,43500,17.562102,42.799565,193942912385.000000,273577603817.000000
91000,47499,43500,17.492225,42.799565,194033856400.000000,273577603817.000000
92000,48494,43504,17.416954,42.796228,194149818890.000000,273578045877.000000
93000,49483,43516,17.341029,42.786380,194261191035.000000,273579433352.000000
94000,50476,43523,17.265931,42.780647,194348082565.000000,273580268397.000000
95000,51470,43529,17.198118,42.775853,194464415865.000000,273580931487.000000
96000,52257,43742,17.147848,42.654679,194562830920.000000,273619947942.000000
97000,52749,44243,17.111322,42.277222,194795682380.000000,273711789617.000000
98000,53404,44595,17.061683,42.027080,194871296690.000000,273775572232.000000
99000,54357,44642,17.003884,41.998200,194966804080.000000,273781561387.000000
100000,55132,44867,16.961404,41.881795,195075353485.000000,273835949462.000000
101000,56125,44874,16.898318,41.876510,195163026210.000000,273836797422.000000
102000,57097,44902,16.841639,41.858302,195282947265.000000,273840278127.000000
103000,58076,44923,16.789054,41.851089,195387579245.000000,273843707642.000000
104000,59058,44941,16.735414,41.837486,195515633065.000000,273845368367.000000
105000,59548,45451,16.710084,41.862895,195604922880.000000,274475949137.000000
106000,60486,45513,16.663394,41.824104,195704213675.000000,274483621132.000000
107000,61394,45604,16.614921,41.768670,195819239885.000000,274497545337.000000
108000,62369,45630,16.572881,41.750218,195899370715.000000,274500562652.000000
109000,63359,45640,16.527945,41.742823,195974599800.000000,274501812817.000000
110000,64333,45666,16.483267,41.726436,196050972850.000000,274504744747.000000
111000,65012,45987,16.452825,41.829438,196109778635.000000,275082277042.000000
112000,66005,45994,16.415378,41.824463,196224519430.000000,275082982092.000000
113000,66996,46003,16.380948,41.817977,196312172570.000000,275083887692.000000
114000,67758,46241,16.354925,41.714221,196436887910.000000,275125870582.000000
115000,68693,46306,16.318548,41.674670,196527028030.000000,275136623667.000000
116000,69566,46432,16.287051,41.624432,196603795465.000000,275168547502.000000
117000,69566,47430,16.287051,40.925720,196603795465.000000,275360892562.000000
118000,70358,47641,16.257483,40.784141,196683680890.000000,275393810807.000000
119000,70943,48049,16.236063,40.543321,196743349805.000000,275819601362.000000
120000,70943,49049,16.236063,39.880001,196743349805.000000,278118268037.000000
121000,71024,49975,16.231161,39.534941,196766804720.000000,279443650192.000000
122000,71057,50935,16.226396,39.028196,196770380585.000000,280865090312.000000
123000,71358,51640,16.212068,38.631268,196806126755.000000,284948284832.000000
124000,72268,51730,16.176592,38.605975,196879599990.000000,284968032582.000000
125000,72840,52156,16.184616,38.429318,196994405345.000000,285041372367.000000
126000,73437,52562,16.167640,38.201239,197184357910.000000,285089415992.000000
127000,74064,52935,16.154123,38.002579,197326302010.000000,285136445022.000000
128000,74578,53421,16.137037,37.736702,197456753255.000000,285193001662.000000
129000,74839,54158,16.137441,37.331965,197491555785.000000,285323926872.000000
130000,75602,54397,16.118674,37.212533,197680241830.000000,285352573267.000000
131000,76601,54397,16.092451,37.212533,197821220925.000000,285352573267.000000
132000,77600,54399,16.066339,37.211459,197985003885.000000,285352835257.000000
133000,78600,54399,16.040088,37.211459,198118626390.000000,285352835257.000000
134000,79591,54408,16.016508,37.210064,198256201265.000000,285354242117.000000
135000,80591,54408,15.992889,37.210064,198407156085.000000,285354242117.000000
136000,81581,54418,15.972848,37.207011,198524796950.000000,285355895262.000000
137000,82580,54418,15.954565,37.207011,198638256545.000000,285355895262.000000
138000,83581,54418,15.942187,37.207011,198777328185.000000,285355895262.000000
139000,84537,54455,16.686970,37.187093,212752201740.000000,285360677387.000000
140000,85534,54463,17.735953,37.182805,231722080930.000000,285378047817.000000
141000,86529,54463,18.817903,37.182805,254970631360.000000,285378047817.000000
142000,87529,54463,19.807816,37.182805,276636859255.000000,285378047817.000000
143000,88529,54463,20.770608,37.182805,292415698455.000000,285378047817.000000
144000,89533,54465,21.672270,37.181734,313660575085.000000,285378268847.000000
145000,90300,54692,22.251093,37.167796,325049588200.000000,285620284937.000000
146000,91088,54904,22.742184,37.155873,332681483910.000000,285672288757.000000
147000,91898,55094,23.437216,37.138944,345883552430.000000,286085983572.000000
148000,92787,55209,24.187315,37.132060,363191070630.000000,286452213172.000000
149000,93745,55247,24.980435,37.126919,379976938500.000000,286692305292.000000
150000,94710,55282,25.723852,37.123817,393208179040.000000,286699005462.000000
151000,95683,55309,26.571913,37.118369,415328449965.000000,286703729337.000000
152000,96622,55370,27.278949,37.091274,428539725265.000000,286948942317.000000
153000,97610,55382,28.127794,37.084971,452150119330.000000,286950268497.000000
154000,98602,55392,28.889100,37.083981,472661001800.000000,286961289412.000000
155000,99604,55395,29.595546,37.084951,488322739525.000000,286961908677.000000
156000,99696,56296,29.603853,37.208738,488455892065.000000,287476259242.000000
157000,100572,56426,29.559483,37.268206,488908904315.000000,287561996722.000000
158000,101566,56432,29.410585,37.265678,489006488505.000000,287562826337.000000
159000,102462,56537,29.280278,37.244614,489091204695.000000,287588495587.000000
160000,103261,56738,29.160553,37.382030,489178991135.000000,288042652122.000000
161000,104217,56781,29.021866,37.370797,489269435725.000000,288049841234.000000
162000,105139,56860,28.887052,37.347214,489405442211.000000,288064690716.000000
163000,106139,56860,28.744757,37.347214,489525263634.000000,288064690716.000000
164000,107137,56862,28.607286,37.346780,489612137804.000000,288065014146.000000
165000,107963,57029,28.637412,37.359899,492017070796.000000,288117679565.000000
166000,108903,57096,28.523570,37.329928,493253110906.000000,288120948870.000000
167000,109745,57254,28.437126,37.374608,493386543971.000000,288179803130.000000
168000,110744,57255,28.310214,37.374094,493476376586.000000,288179913645.000000
169000,111742,57257,28.186039,37.373348,493577837716.000000,288180196115.000000
170000,112737,57262,28.057872,37.370783,493710585746.000000,288180748690.000000
171000,113737,57262,27.936725,37.370783,493803546761.000000,288180748690.000000
172000,114729,57270,27.819185,37.369107,493898235341.000000,288182100030.000000
173000,115729,57270,27.700121,37.369107,493982506656.000000,288182100030.000000
174000,116413,57586,27.623232,37.283084,494052076626.000000,288248475550.000000
175000,117183,57816,27.539953,37.170916,494260078171.000000,288274366410.000000
176000,117505,58491,27.503777,36.832780,494345360696.000000,288391694005.000000
177000,117898,59100,27.461652,36.538990,494443311966.000000,288478109895.000000
178000,118386,59613,27.410135,36.293397,494617050921.000000,288537721390.000000
179000,118882,60116,27.352794,36.056661,494800065466.000000,288595326540.000000
180000,119415,60584,27.289446,35.839928,494978741381.000000,288649937095.000000
181000,120034,60965,27.212699,35.665941,495267867021.000000,288703202630.000000
182000,120598,61401,27.178204,35.469489,495568578841.000000,288756456555.000000
183000,120907,62091,27.154234,35.164224,495686880316.000000,288837790900.000000
184000,121652,62347,27.077640,35.064939,496003626081.000000,288866230980.000000
185000,122641,62358,26.983521,35.060373,496154873611.000000,288867706635.000000
186000,123615,62384,26.891016,35.049095,496301052971.000000,288870636345.000000
187000,124585,62414,26.804776,35.040836,496467800966.000000,288874186245.000000
188000,125576,62423,26.712397,35.038988,496616397411.000000,288875561685.000000
189000,126570,62429,26.624745,35.038439,496742294136.000000,288876919450.000000
190000,127570,62429,26.539053,35.038439,496862945521.000000,288876919450.000000
191000,128570,62429,26.447266,35.038439,496983384206.000000,288876919450.000000
192000,129282,62717,26.376316,34.957308,497197068286.000000,288940811825.000000
193000,129342,63650,26.368209,34.568372,497201852106.000000,289745877695.000000
194000,130289,63703,26.766720,34.557161,520023112776.000000,289897962080.000000
195000,131295,63703,27.258511,34.557161,540660810011.000000,289897962080.000000
196000,132286,63706,27.892408,34.558233,566615012816.000000,289898711340.000000
197000,133248,63744,28.502219,34.550182,600216381611.000000,289923413245.000000
198000,134246,63746,29.070826,34.551012,621389824751.000000,289923990550.000000
199000,135240,63754,29.684013,34.557467,640238359516.000000,289926322420.000000
200000,136229,63763,30.245316,34.560792,661680007986.000000,289928416865.000000
201000,137228,63764,30.840481,34.560501,683215945581.000000,289928547860.000000
202000,138228,63764,31.468705,34.560501,715535219901.000000,289928547860.000000
203000,139228,63764,32.031221,34.560501,751371036811.000000,289928547860.000000
204000,140203,63789,32.604249,34.561347,777242492846.000000,289951226570.000000
205000,141206,63789,33.149622,34.561347,805709380091.000000,289951226570.000000
206000,142197,63795,33.702839,34.560432,834147619581.000000,289952274530.000000
207000,143203,63795,34.216975,34.560432,859050465266.000000,289952274530.000000
208000,144182,63816,34.748986,34.578018,887785321216.000000,289957883430.000000
209000,144751,64244,34.741054,34.694250,889493183486.000000,290799824200.000000
210000,145631,64368,34.630396,34.668939,889913040696.000000,290813630205.000000
211000,146609,64390,34.496635,34.668866,890016995211.000000,290817611985.000000
212000,147609,64390,34.362052,34.668866,890161413856.000000,290817611985.000000
213000,148605,64394,34.231803,34.667147,890295401221.000000,290818054045.000000
214000,149523,64476,34.109469,34.633821,890497046971.000000,290832909635.000000
215000,150504,64495,33.981270,34.625975,890619443586.000000,290835059510.000000
216000,151503,64495,33.851806,34.625975,890731093076.000000,290835059510.000000
217000,152370,64629,33.740081,34.586830,890844168576.000000,290859505010.000000
218000,153128,64871,33.664941,34.518092,891145770441.000000,290906088200.000000
219000,153924,65075,33.635089,34.582193,895627860726.000000,290992999750.000000
220000,154924,65075,33.510937,34.582193,895742131566.000000,290992999750.000000
221000,155923,65076,33.388297,34.581877,895848436111.000000,290993220780.000000
222000,156923,65076,33.271983,34.581877,895960517371.000000,290993220780.000000
223000,157921,65077,33.154794,34.581469,896093665371.000000,290993331295.000000
224000,158889,65110,33.038677,34.573940,896228595296.000000,290998190215.000000
225000,159888,65110,32.923705,34.573940,896344252651.000000,290998190215.000000
226000,160876,65123,32.815636,34.568635,896470542741.000000,290999623830.000000
227000,161812,65187,32.766337,34.546462,899599526026.000000,291166875530.000000
228000,162677,65322,32.683825,34.511653,899742652891.000000,291182086315.000000
229000,163319,65680,32.613655,34.585552,899822039616.000000,291882552530.000000
230000,163882,66117,32.551235,34.523133,899896426896.000000,291994114145.000000
231000,164871,66128,32.442877,34.518993,900015675021.000000,291995281735.000000
232000,165418,66581,32.381388,34.339361,900154097246.000000,292047209000.000000
233000,165914,67085,32.325895,34.141476,900294288491.000000,292104636835.000000
234000,166384,67615,32.274062,33.936562,900427527241.000000,292179601475.000000
235000,166602,68395,32.251110,33.640011,900476166106.000000,292326590885.000000
236000,167094,68902,32.196679,33.457776,900614584326.000000,292394066740.000000
237000,167754,69245,32.121001,33.336988,900865139271.000000,292435558860.000000
238000,168356,69642,32.066242,33.192552,901094577566.000000,292481759820.000000
239000,168957,70042,32.006436,33.067182,901324216761.000000,292542656345.000000
240000,169526,70473,31.948505,32.929184,901485681506.000000,292596833560.000000
241000,170297,70702,31.877780,32.865993,901697801451.000000,292626510550.000000
242000,170976,71023,31.806015,32.777190,901863805751.000000,292667492900.000000
243000,171885,71114,31.714066,32.759166,901989637836.000000,292683939860.000000
244000,172863,71136,31.618873,32.751748,902115999156.000000,292686550090.000000
245000,173862,71137,31.522772,32.751400,902267277111.000000,292686660605.000000
246000,174862,71137,31.427081,32.751400,902417630261.000000,292686660605.000000
247000,175862,71137,31.333570,32.751400,902558861726.000000,292686660605.000000
248000,176861,71138,31.239709,32.751052,902684119241.000000,292686771120.000000
249000,177859,71140,31.148225,32.750300,902788556261.000000,292686992150.000000
250000,178855,71142,31.546659,32.749604,925213038936.000000,292687254140.000000
251000,179850,71142,31.946876,32.749604,944072515446.000000,292687254140.000000
252000,180851,71142,32.378138,32.749604,972814991751.000000,292687254140.000000
253000,181856,71142,32.815678,32.749604,998329193346.000000,292687254140.000000
254000,182849,71143,33.268093,32.749257,1024900654296.000000,292687385135.000000
255000,183854,71144,33.669490,32.748824,1049611562001.000000,292727458945.000000
256000,184848,71144,34.100429,32.748824,1079539060996.000000,292727458945.000000
257000,185850,71146,34.502323,32.748129,1124475652286.000000,292866710280.000000
258000,186846,71146,34.915987,32.748129,1147972096026.000000,292866710280.000000
259000,187848,71146,35.347499,32.748129,1179371233546.000000,292866710280.000000
260000,188846,71146,35.741011,32.748129,1202640844436.000000,292866710280.000000
261000,189846,71146,36.123893,32.748129,1227122909396.000000,292866710280.000000
262000,190845,71147,36.490594,32.747781,1251257483571.000000,292866820795.000000
263000,191845,71147,36.887122,32.747781,1275405110056.000000,292866820795.000000
264000,192852,71147,37.033204,32.747781,1287803618516.000000,292866820795.000000
265000,193841,71158,36.910130,32.743913,1287855388581.000000,292868304755.000000
266000,194839,71160,36.786811,32.744735,1287912284451.000000,292868730585.000000
267000,195839,71160,36.664839,32.744735,1287972332201.000000,292868730585.000000
268000,196836,71163,36.547778,32.744029,1288033557906.000000,292869082610.000000
269000,197695,71304,36.441364,32.762068,1288078194526.000000,292927965520.000000
270000,198691,71308,36.324752,32.760791,1288254043031.000000,292928428060.000000
271000,199691,71308,36.205800,32.760791,1288338128701.000000,292928428060.000000
272000,200690,71309,36.087091,32.760556,1288501804511.000000,292928559055.000000
273000,201672,71327,35.971654,32.754307,1288616693396.000000,292930548325.000000
274000,202580,71419,35.865995,32.722419,1288755497911.000000,292942327825.000000
275000,203578,71421,35.751168,32.721727,1288861653731.000000,292942548855.000000
276000,204578,71421,35.640051,32.721727,1288976135946.000000,292942548855.000000
277000,205254,71745,35.566519,32.656567,1289129138561.000000,292998749405.000000
278000,206236,71763,35.457550,32.661976,1289304867136.000000,293011519655.000000
279000,207077,71922,35.365363,32.644565,1289450016416.000000,293043080380.000000
280000,207960,72039,35.269221,32.616962,1289569893661.000000,293061197565.000000
281000,208921,72078,35.167347,32.605293,1289634969141.000000,293065582945.000000
282000,209917,72082,35.061968,32.603928,1289728836586.000000,293066025005.000000
283000,210891,72108,34.961047,32.596846,1289814485436.000000,293068441115.000000
284000,211568,72431,34.894735,32.702740,1289860914731.000000,293780438695.000000
285000,212246,72753,34.824822,32.653281,1289917904066.000000,293845890705.000000
286000,212924,73075,34.759995,32.566842,1290029732441.000000,293977873455.000000
287000,213485,73514,34.700748,32.420138,1290215144606.000000,294035527295.000000
288000,213962,74036,34.660858,32.247959,1290385689571.000000,294112544660.000000
289000,214529,74470,34.614095,32.106645,1290565166186.000000,294165549540.000000
290000,214921,75078,34.574207,31.911420,1290681645646.000000,294248778460.000000
291000,215619,75380,34.507270,31.816140,1291037267206.000000,294283468935.000000
292000,216611,75388,34.413331,31.813785,1291143666121.000000,294284808925.000000
293000,216955,76037,34.393789,31.810081,1292111879461.000000,295104067115.000000
294000,217143,76850,34.457080,31.565661,1328629723681.000000,308086565715.000000
295000,217157,77842,34.455429,31.413337,1328634461501.000000,320016479905.000000
296000,217173,78819,34.453130,31.171407,1328636839411.000000,321362388175.000000
297000,217821,79178,34.399271,31.084417,1328870694871.000000,321729163530.000000
298000,218821,79178,34.303662,31.084417,1328964162386.000000,321729163530.000000
299000,219821,79178,34.210674,31.084417,1329045086486.000000,321729163530.000000
300000,220821,79178,34.117179,31.084417,1329130507346.000000,321729163530.000000
301000,221821,79178,34.024770,31.084417,1329213345266.000000,321729163530.000000
302000,222821,79178,33.937522,31.084417,1329352687106.000000,321729163530.000000
303000,223809,79190,33.849097,31.080919,1329561355796.000000,321730439900.000000
304000,224687,79310,33.768834,31.064607,1329730671391.000000,321750443190.000000
305000,225076,79923,33.738602,30.887648,1329819737421.000000,321885184945.000000
306000,225965,80027,33.898592,30.857904,1364560624711.000000,322067395225.000000
307000,226941,80051,34.194052,30.852188,1386385133891.000000,322097179265.000000
308000,227892,80100,34.487283,30.855150,1406738809771.000000,322255335250.000000
309000,228843,80149,34.806875,30.854527,1427065465841.000000,322263780725.000000
310000,229818,80174,35.095956,30.855383,1445625151386.000000,322331154270.000000
311000,230790,80202,35.409265,30.856156,1467582388261.000000,322450632715.000000
312000,231689,80303,35.685777,30.860982,1484446692381.000000,322475409090.000000
313000,232655,80344,35.980046,30.861128,1502146058091.000000,322485779970.000000
314000,233613,80379,36.296946,30.862482,1523817339101.000000,322497087195.000000
315000,234598,80394,36.581596,30.863876,1551752660126.000000,322500201845.000000
316000,235589,80403,36.896710,30.864351,1573247237591.000000,322501789095.000000
317000,236583,80409,37.201045,30.864175,1597770454936.000000,322502890960.000000
318000,237570,80427,37.500223,30.863099,1624871880566.000000,322593845975.000000
319000,238565,80427,37.803417,30.863099,1645178329736.000000,322593845975.000000
320000,239561,80431,38.072742,30.862260,1663553658276.000000,322629732835.000000
321000,240287,80711,38.271691,30.809919,1677721824121.000000,322663660930.000000
322000,240940,81059,38.207047,30.854075,1677842379591.000000,323057551405.000000
323000,241881,81118,38.111798,30.837403,1677929773301.000000,323064977935.000000
324000,242849,81150,38.013909,30.830048,1678020188931.000000,323069413141.000000
325000,243849,81150,37.914606,30.830048,1678105036736.000000,323069413141.000000
326000,244849,81150,37.816143,30.830048,1678182798811.000000,323069413141.000000
327000,245843,81156,37.722220,30.828361,1678302047268.000000,323070076231.000000
328000,246769,81230,37.630994,30.814655,1678435982753.000000,323081817413.000000
329000,247110,81883,37.681608,30.815076,1704327086936.000000,323999651843.000000
330000,247110,82882,37.681608,30.539805,1704327086936.000000,328718964709.000000
331000,247110,83882,37.681608,30.271193,1704327086936.000000,334520143247.000000
332000,247126,84866,37.679520,30.119175,1704330764036.000000,336255821796.000000
333000,247151,85847,37.676911,29.884858,1704350985168.000000,337997333984.000000
334000,247934,86058,37.611393,29.876342,1704567459701.000000,338044954755.000000
335000,248225,86767,37.676151,29.795870,1730018104800.000000,373742304545.000000
336000,248231,87767,37.675788,29.559762,1730034546925.000000,404288615379.000000
337000,248306,88692,37.672992,29.347944,1730102191431.000000,405664637125.000000
338000,249307,88692,37.584057,29.347944,1730313571709.000000,405664637125.000000
339000,250307,88692,37.488391,29.347944,1730392625254.000000,405664637125.000000
340000,251307,88692,37.393565,29.347944,1730474061189.000000,405664637125.000000
341000,252307,88692,37.299938,29.347944,1730557728039.000000,405664637125.000000
342000,253290,88709,37.209004,29.345296,1730680765554.000000,405668034910.000000
343000,254289,88709,37.116224,29.345296,1730786252344.000000,405668034910.000000
344000,255290,88709,37.024551,29.345296,1730914745704.000000,405668034910.000000
345000,256290,88709,36.934662,29.345296,1731031040669.000000,405668034910.000000
346000,256932,89067,36.875829,29.346086,1731115266484.000000,405763692230.000000
347000,257930,89069,36.785622,29.345775,1731199376949.000000,405763954220.000000
348000,258927,89072,36.698056,29.345057,1731300713889.000000,405764285765.000000
349000,259818,89181,36.620671,29.328633,1731381173184.000000,405783600745.000000
350000,260817,89182,36.532943,29.328394,1731466957434.000000,405783711260.000000
351000,261816,89183,36.444688,29.328155,1731607995259.000000,405783821775.000000
352000,262816,89183,36.357427,29.328155,1731743732084.000000,405783821775.000000
353000,263815,89183,36.271843,29.328155,1731828617849.000000,405783821775.000000
354000,263981,90016,36.257535,29.151338,1731845317219.000000,405945764955.000000
355000,264706,90293,36.195162,29.087449,1731909961184.000000,405990719550.000000
356000,265698,90301,36.110725,29.088371,1731992560959.000000,405992398140.000000
357000,266688,90311,36.029043,29.086036,1732106895509.000000,405993503290.000000
358000,267371,90628,35.971435,29.127216,1732190841039.000000,406477276125.000000
359000,268366,90632,35.888103,29.126217,1732300386414.000000,406477738665.000000
360000,269367,90632,35.805364,29.126217,1732395791894.000000,406477738665.000000
361000,269897,91102,35.762044,29.017179,1732498997624.000000,406587502350.000000
362000,270850,91142,36.013236,29.007955,1755792708714.000000,406665041910.000000
363000,271639,91353,36.174786,28.989929,1770490361629.000000,407653471615.000000
364000,272621,91371,36.426352,28.991956,1798909729044.000000,407760950415.000000
365000,273541,91451,36.654964,28.997780,1828490564644.000000,409287273855.000000
366000,274472,91520,36.907212,28.991990,1852309274149.000000,409301246475.000000
367000,275468,91524,37.180006,28.991783,1886464472094.000000,409301852375.000000
368000,276465,91527,37.430940,28.991095,1910238344529.000000,409302183920.000000
369000,277456,91536,37.681267,28.990746,1930579172764.000000,409303535830.000000
370000,278454,91539,37.929778,28.991730,1950813984224.000000,409304334165.000000
371000,279451,91541,38.192471,28.991271,1972004016194.000000,409375126015.000000
372000,280436,91556,38.458169,28.991928,1996038420989.000000,409406440920.000000
373000,281427,91565,38.703891,28.990476,2018514662974.000000,409508518745.000000
374000,282420,91572,38.955756,28.988992,2039011804359.000000,409600591930.000000
375000,283406,91586,39.186021,28.986428,2060875908864.000000,410051046905.000000
376000,284406,91586,39.429654,28.986428,2081594447704.000000,410051046905.000000
377000,285304,91695,39.567455,28.973869,2093232820669.000000,410142392060.000000
378000,285990,92009,39.503700,28.937634,2093304576919.000000,410186373345.000000
379000,286989,92010,39.413800,28.937406,2093379976084.000000,410186483860.000000
380000,287975,92024,39.324772,28.935188,2093467725374.000000,410188555485.000000
381000,288975,92024,39.236367,28.935188,2093545487449.000000,410188555485.000000
382000,289346,92652,39.203625,28.872025,2093579115509.000000,410304665685.000000
383000,289944,93055,39.149753,29.053066,2093811427544.000000,410494460605.000000
384000,290942,93057,39.060597,29.053301,2093921367729.000000,410494845475.000000
385000,291928,93071,38.972953,29.050134,2094019456349.000000,410496498155.000000
386000,292927,93071,38.886641,29.050134,2094113257694.000000,410496498155.000000
387000,292974,94020,38.882379,28.840163,2094120390424.000000,410673291095.000000
388000,293898,94101,38.803793,28.825690,2094278859079.000000,410683123110.000000
389000,294885,94114,38.721207,28.826139,2094420737024.000000,410685962860.000000
390000,295846,94153,38.637873,28.818458,2094583234099.000000,410690230915.000000
391000,296299,94700,38.599628,28.894371,2094651214314.000000,411344506075.000000
392000,296753,95239,38.561811,28.799767,2094700208349.000000,411447419420.000000
393000,296946,96053,38.545433,28.626592,2094719032639.000000,411596312340.000000
394000,297662,96330,38.484405,28.588121,2094793378099.000000,411659713985.000000
395000,297662,97330,38.484405,28.387197,2094793378099.000000,412142148745.000000
396000,297745,98254,38.477043,28.352881,2094814542419.000000,412693927970.000000
397000,298083,98916,38.447449,28.236254,2094849732049.000000,413151199965.000000
